ts,td,pkt,byt
1458298786364000.0,1000000,50660,47820201
1458298787364000.0,1000000,9069,1951572
1458298788364000.0,1000000,11088,1486230
1458298789364000.0,1000000,6130,1264132
1458298790364000.0,1000000,13499,1288190
1458298791364000.0,1000000,12480,5737201
1458298792364000.0,1000000,7106,1740278
1458298793364000.0,1000000,8367,1258732
1458298794364000.0,1000000,6031,1005292
1458298795364000.0,1000000,11438,2174488
1458298796364000.0,1000000,10421,2978296
1458298797364000.0,1000000,8316,2536635
1458298798364000.0,1000000,9099,2282257
1458298799364000.0,1000000,16558,2835870
1458298800364000.0,1000000,12050,3673667
1458298801364000.0,1000000,18491,7316607
1458298802364000.0,1000000,7072,2210000
1458298803364000.0,1000000,14560,11309680
1458298804364000.0,1000000,8703,3468969
1458298805364000.0,1000000,9572,2807847
1458298806364000.0,1000000,10127,4607798
1458298807364000.0,1000000,9528,1654621
1458298808364000.0,1000000,9568,1791763
1458298809364000.0,1000000,7768,1529573
1458298810364000.0,1000000,16852,4783467
1458298811364000.0,1000000,10670,4941217
1458298812364000.0,1000000,14912,11154159
1458298813364000.0,1000000,13705,4192371
1458298814364000.0,1000000,20276,18906912
1458298815364000.0,1000000,12817,4677608
1458298816364000.0,1000000,10654,3776834
1458298817364000.0,1000000,12346,2461783
1458298818364000.0,1000000,15043,3270611
1458298819364000.0,1000000,14178,4295202
1458298820364000.0,1000000,14820,2151708
1458298821364000.0,1000000,19993,7398440
1458298822364000.0,1000000,32451,3501578
1458298823364000.0,1000000,9647,1883446
1458298824364000.0,1000000,50126,18986354
1458298825364000.0,1000000,10667,3055045
1458298826364000.0,1000000,16164,11065285
1458298827364000.0,1000000,10716,2597857
1458298828364000.0,1000000,17975,7404338
1458298829364000.0,1000000,14543,5020592
1458298830364000.0,1000000,12180,1658913
1458298831364000.0,1000000,20224,6687321
1458298832364000.0,1000000,12195,2756352
1458298833364000.0,1000000,10776,2131209
1458298834364000.0,1000000,14607,3110631
1458298835364000.0,1000000,10934,2308315
1458298836364000.0,1000000,12751,5891927
1458298837364000.0,1000000,25478,10099435
1458298838364000.0,1000000,16415,3330486
1458298839364000.0,1000000,12027,4240276
1458298840364000.0,1000000,13113,2867684
1458298841364000.0,1000000,9210,1551619
1458298842364000.0,1000000,11208,7005493
1458298843364000.0,1000000,12806,6937831
1458298844364000.0,1000000,8046,1989067
1458298845364000.0,1000000,9427,2647795
1458298846364000.0,1000000,17381,9881171
1458298847364000.0,1000000,14057,2365187
1458298848364000.0,1000000,8520,3856472
1458298849364000.0,1000000,10433,2112885
1458298850364000.0,1000000,28808,18849327
1458298851364000.0,1000000,10242,1795412
1458298852364000.0,1000000,26085,11149059
1458298853364000.0,1000000,11398,4099142
1458298854364000.0,1000000,12714,6052823
1458298855364000.0,1000000,12481,2503183
1458298856364000.0,1000000,8447,1524792
1458298857364000.0,1000000,11314,5123131
1458298858364000.0,1000000,33310,35797355
1458298859364000.0,1000000,13115,2945174
1458298860364000.0,1000000,9550,2951699
1458298861364000.0,1000000,7628,1325724
1458298862364000.0,1000000,54312,62205283
1458298863364000.0,1000000,37579,5729314
1458298864364000.0,1000000,7864,2145926
1458298865364000.0,1000000,27497,9188032
1458298866364000.0,1000000,11900,3335020
1458298867364000.0,1000000,26455,12405974
1458298868364000.0,1000000,8021,1350380
1458298869364000.0,1000000,19882,7982142
1458298870364000.0,1000000,10459,3638934
1458298871364000.0,1000000,9704,3932252
1458298872364000.0,1000000,12526,3037066
1458298873364000.0,1000000,18216,10180649
1458298874364000.0,1000000,17146,15080640
1458298875364000.0,1000000,10289,5860490
1458298876364000.0,1000000,31898,29280990
1458298877364000.0,1000000,20680,7745001
1458298878364000.0,1000000,9749,1232215
1458298879364000.0,1000000,8352,2435081
1458298880364000.0,1000000,26430,5798518
1458298881364000.0,1000000,9076,2725986
1458298882364000.0,1000000,8254,3850211
1458298883364000.0,1000000,11603,6177794
1458298884364000.0,1000000,10287,1993725
1458298885364000.0,1000000,11340,2288905
1458298886364000.0,1000000,15764,4886845
1458298887364000.0,1000000,10929,4427274
1458298888364000.0,1000000,40621,48918317
1458298889364000.0,1000000,19648,15258424
1458298890364000.0,1000000,13640,3043542
1458298891364000.0,1000000,33155,17407940
1458298892364000.0,1000000,32978,12882760
1458298893364000.0,1000000,48750,64766573
1458298894364000.0,1000000,9997,3602543
1458298895364000.0,1000000,29852,12105593
1458298896364000.0,1000000,13492,2150101
1458298897364000.0,1000000,12060,6331464
1458298898364000.0,1000000,66059,38840603
1458298899364000.0,1000000,62353,62964578
1458298900364000.0,1000000,9542,2425658
1458298901364000.0,1000000,139114,196509438
1458298902364000.0,1000000,18305,8143292
1458298903364000.0,1000000,14559,5284199
1458298904364000.0,1000000,11586,5401426
1458298905364000.0,1000000,24064,3890855
1458298906364000.0,1000000,17546,2005228
1458298907364000.0,1000000,8685,1911430
1458298908364000.0,1000000,10470,4461347
1458298909364000.0,1000000,15500,8657056
1458298910364000.0,1000000,21444,16374733
1458298911364000.0,1000000,10259,1360929
1458298912364000.0,1000000,14540,12299152
1458298913364000.0,1000000,13597,7372298
1458298914364000.0,1000000,29182,2669404
1458298915364000.0,1000000,6123,1855888
1458298916364000.0,1000000,22644,19768906
1458298917364000.0,1000000,13740,6094396
1458298918364000.0,1000000,13244,2905611
1458298919364000.0,1000000,12232,3768280
1458298920364000.0,1000000,39111,14428720
1458298921364000.0,1000000,10067,3368838
1458298922364000.0,1000000,39739,43308985
1458298923364000.0,1000000,9236,2297307
1458298924364000.0,1000000,15026,2920884
1458298925364000.0,1000000,55962,6586460
1458298926364000.0,1000000,9531,2319129
1458298927364000.0,1000000,8453,2236876
1458298928364000.0,1000000,12486,10537658
1458298929364000.0,1000000,14259,11691910
1458298930364000.0,1000000,14206,4291475
1458298931364000.0,1000000,9418,2650205
1458298932364000.0,1000000,12643,5183294
1458298933364000.0,1000000,18014,2524629
1458298934364000.0,1000000,18668,4924021
1458298935364000.0,1000000,14927,7006520
1458298936364000.0,1000000,11281,3358605
1458298937364000.0,1000000,20384,3510040
1458298938364000.0,1000000,9280,2671079
1458298939364000.0,1000000,7670,1944401
1458298940364000.0,1000000,8126,2047437
1458298941364000.0,1000000,19276,6368140
1458298942364000.0,1000000,11542,1819660
1458298943364000.0,1000000,10680,4892761
1458298944364000.0,1000000,13260,7116900
1458298945364000.0,1000000,10879,3637046
1458298946364000.0,1000000,19092,2816292
1458298947364000.0,1000000,11689,3272772
1458298948364000.0,1000000,15399,6414648
1458298949364000.0,1000000,22118,17904566
1458298950364000.0,1000000,15614,3889617
1458298951364000.0,1000000,13398,3619245
1458298952364000.0,1000000,15190,2668652
1458298953364000.0,1000000,12901,5308654
1458298954364000.0,1000000,26061,4287748
1458298955364000.0,1000000,8298,2505922
1458298956364000.0,1000000,24764,22591914
1458298957364000.0,1000000,10497,1709945
1458298958364000.0,1000000,9393,1184990
1458298959364000.0,1000000,17922,7634154
1458298960364000.0,1000000,12064,1478331
1458298961364000.0,1000000,8163,1597553
1458298962364000.0,1000000,7583,1471479
1458298963364000.0,1000000,27639,23761448
1458298964364000.0,1000000,7545,1375252
1458298965364000.0,1000000,16186,2708655
1458298966364000.0,1000000,16462,8621525
1458298967364000.0,1000000,7853,2654125
1458298968364000.0,1000000,12968,7784112
1458298969364000.0,1000000,7648,1568128
1458298970364000.0,1000000,17386,15208257
1458298971364000.0,1000000,9184,2374567
1458298972364000.0,1000000,22239,17574938
1458298973364000.0,1000000,10954,3571720
1458298974364000.0,1000000,9299,1669716
1458298975364000.0,1000000,14460,6249738
1458298976364000.0,1000000,9922,2795398
1458298977364000.0,1000000,29285,5218047
1458298978364000.0,1000000,15340,9420201
1458298979364000.0,1000000,8965,2399173
1458298980364000.0,1000000,23044,4395064
1458298981364000.0,1000000,168689,191946855
1458298982364000.0,1000000,119885,58282821
1458298983364000.0,1000000,10225,3838806
1458298984364000.0,1000000,9134,3398868
1458298985364000.0,1000000,16961,4345186
1458298986364000.0,1000000,20513,14975204
1458298987364000.0,1000000,84305,91678838
1458298988364000.0,1000000,13342,8771893
1458298989364000.0,1000000,8383,3355857
1458298990364000.0,1000000,17211,13262134
1458298991364000.0,1000000,38525,19030953
1458298992364000.0,1000000,9665,2407953
1458298993364000.0,1000000,8544,1675920
1458298994364000.0,1000000,11319,1571406
1458298995364000.0,1000000,16938,1787720
1458298996364000.0,1000000,9501,2117409
1458298997364000.0,1000000,7378,1126569
1458298998364000.0,1000000,17249,14417780
1458298999364000.0,1000000,6433,1222940
1458299000364000.0,1000000,15897,5765630
1458299001364000.0,1000000,12394,1535903
1458299002364000.0,1000000,17036,10897723
1458299003364000.0,1000000,10754,6220109
1458299004364000.0,1000000,10239,1688990
1458299005364000.0,1000000,39092,42942799
1458299006364000.0,1000000,12734,5533092
1458299007364000.0,1000000,20781,22329989
1458299008364000.0,1000000,37962,9617646
1458299009364000.0,1000000,39738,11689095
1458299010364000.0,1000000,14319,6900654
1458299011364000.0,1000000,16273,2584808
1458299012364000.0,1000000,41948,12973916
1458299013364000.0,1000000,11741,6862663
1458299014364000.0,1000000,10992,4297114
1458299015364000.0,1000000,19884,13596519
1458299016364000.0,1000000,17679,6509581
1458299017364000.0,1000000,25634,22851759
1458299018364000.0,1000000,11392,3863874
1458299019364000.0,1000000,10494,1555915
1458299020364000.0,1000000,12486,2983071
1458299021364000.0,1000000,14993,4984338
1458299022364000.0,1000000,16782,15090212
1458299023364000.0,1000000,60048,30239586
1458299024364000.0,1000000,15061,13271449
1458299025364000.0,1000000,11324,4303805
1458299026364000.0,1000000,8014,1924351
1458299027364000.0,1000000,26451,3706168
1458299028364000.0,1000000,12843,2166271
1458299029364000.0,1000000,176361,37782227
1458299030364000.0,1000000,13809,1554116
1458299031364000.0,1000000,8835,1295547
1458299032364000.0,1000000,13758,10497001
1458299033364000.0,1000000,89242,30410745
1458299034364000.0,1000000,199127,209337272
1458299035364000.0,1000000,7136,1577897
1458299036364000.0,1000000,7740,2548778
1458299037364000.0,1000000,7447,987832
1458299038364000.0,1000000,11552,5855503
1458299039364000.0,1000000,20243,2996728
1458299040364000.0,1000000,16199,11160182
1458299041364000.0,1000000,10140,2747294
1458299042364000.0,1000000,12339,1440110
1458299043364000.0,1000000,23841,4882140
1458299044364000.0,1000000,15422,8650209
1458299045364000.0,1000000,9651,1859553
1458299046364000.0,1000000,20264,4445672
1458299047364000.0,1000000,10138,1661258
1458299048364000.0,1000000,13372,6579914
1458299049364000.0,1000000,11682,1567376
1458299050364000.0,1000000,10502,1522395
1458299051364000.0,1000000,23618,2815230
1458299052364000.0,1000000,16686,6582914
1458299053364000.0,1000000,10081,2389806
1458299054364000.0,1000000,37084,4203101
1458299055364000.0,1000000,20049,9165046
1458299056364000.0,1000000,45138,21362859
1458299057364000.0,1000000,15973,10022906
1458299058364000.0,1000000,43789,6181865
1458299059364000.0,1000000,11892,2815883
1458299060364000.0,1000000,17185,8470144
1458299061364000.0,1000000,9405,2840187
1458299062364000.0,1000000,18417,12191397
1458299063364000.0,1000000,15840,3572946
1458299064364000.0,1000000,12343,7016498
1458299065364000.0,1000000,11402,1819949
1458299066364000.0,1000000,9003,1313440
1458299067364000.0,1000000,8063,1888989
1458299068364000.0,1000000,27322,28070794
1458299069364000.0,1000000,16434,6196962
1458299070364000.0,1000000,12009,6602772
1458299071364000.0,1000000,11598,5294969
1458299072364000.0,1000000,12513,7025261
1458299073364000.0,1000000,18373,12011683
1458299074364000.0,1000000,29825,24387816
1458299075364000.0,1000000,12396,3233138
1458299076364000.0,1000000,12291,2445464
1458299077364000.0,1000000,17846,3112091
1458299078364000.0,1000000,334883,486816812
1458299079364000.0,1000000,21412,18811240
1458299080364000.0,1000000,11192,4031513
1458299081364000.0,1000000,27480,27168230
1458299082364000.0,1000000,11891,1800527
1458299083364000.0,1000000,57708,7148141
1458299084364000.0,1000000,19458,18276854
1458299085364000.0,1000000,17648,12591456
1458299086364000.0,1000000,12108,7454396
1458299087364000.0,1000000,17474,2746141
1458299088364000.0,1000000,10715,1998055
1458299089364000.0,1000000,10702,1692182
1458299090364000.0,1000000,14567,10850462
1458299091364000.0,1000000,10857,2901899
1458299092364000.0,1000000,11711,1768404
1458299093364000.0,1000000,9428,2634336
1458299094364000.0,1000000,12368,8284464
1458299095364000.0,1000000,19535,12111003
1458299096364000.0,1000000,16437,3502003
1458299097364000.0,1000000,37762,17678172
1458299098364000.0,1000000,14777,9185386
1458299099364000.0,1000000,15386,5265061
1458299100364000.0,1000000,16571,2142955
1458299101364000.0,1000000,14977,2237109
1458299102364000.0,1000000,44311,48683581
1458299103364000.0,1000000,14174,4879972
1458299104364000.0,1000000,16603,3577759
1458299105364000.0,1000000,10062,4828210
1458299106364000.0,1000000,16565,4541353
1458299107364000.0,1000000,12822,1799723
1458299108364000.0,1000000,10103,2285219
1458299109364000.0,1000000,10414,2730602
1458299110364000.0,1000000,6607,1938789
1458299111364000.0,1000000,17881,19721948
1458299112364000.0,1000000,10222,2560942
1458299113364000.0,1000000,8834,1699525
1458299114364000.0,1000000,28452,2931917
1458299115364000.0,1000000,8323,1576071
1458299116364000.0,1000000,10008,7159244
1458299117364000.0,1000000,15597,12325912
1458299118364000.0,1000000,22853,22312765
1458299119364000.0,1000000,14211,3202174
1458299120364000.0,1000000,13553,9800020
1458299121364000.0,1000000,11121,8273745
1458299122364000.0,1000000,8417,2506211
1458299123364000.0,1000000,10696,2347621
1458299124364000.0,1000000,8642,3104644
1458299125364000.0,1000000,10468,2942144
1458299126364000.0,1000000,9671,4694435
1458299127364000.0,1000000,8266,2313506
1458299128364000.0,1000000,9070,2652425
1458299129364000.0,1000000,13358,8054108
1458299130364000.0,1000000,7992,4423357
1458299131364000.0,1000000,22468,17704854
1458299132364000.0,1000000,24257,24227661
1458299133364000.0,1000000,14327,4830224
1458299134364000.0,1000000,7986,1513322
1458299135364000.0,1000000,22963,19296179
1458299136364000.0,1000000,24117,17404736
1458299137364000.0,1000000,11128,3173796
1458299138364000.0,1000000,9871,2130694
1458299139364000.0,1000000,10641,5117903
1458299140364000.0,1000000,12479,7413144
1458299141364000.0,1000000,10762,4456811
1458299142364000.0,1000000,8923,2095786
1458299143364000.0,1000000,11150,2549535
1458299144364000.0,1000000,11940,3698236
1458299145364000.0,1000000,19546,15240411
1458299146364000.0,1000000,11238,4772636
1458299147364000.0,1000000,8491,2844661
1458299148364000.0,1000000,9720,4166616
1458299149364000.0,1000000,8208,2066609
1458299150364000.0,1000000,7741,1633142
1458299151364000.0,1000000,16970,13063624
1458299152364000.0,1000000,10573,5241836
1458299153364000.0,1000000,8743,5007442
1458299154364000.0,1000000,15435,3084690
1458299155364000.0,1000000,13017,11243749
1458299156364000.0,1000000,9097,4171954
1458299157364000.0,1000000,15416,5650904
1458299158364000.0,1000000,7454,2669220
1458299159364000.0,1000000,12702,6745863
1458299160364000.0,1000000,15328,10527273
1458299161364000.0,1000000,17942,14858802
1458299162364000.0,1000000,8222,3464416
1458299163364000.0,1000000,9561,4700952
1458299164364000.0,1000000,53055,66690801
1458299165364000.0,1000000,12506,3348302
1458299166364000.0,1000000,11440,5790330
1458299167364000.0,1000000,8323,2573702
1458299168364000.0,1000000,7062,1936336
1458299169364000.0,1000000,7671,1553370
1458299170364000.0,1000000,9231,2472197
1458299171364000.0,1000000,11824,8729987
1458299172364000.0,1000000,34218,23667722
1458299173364000.0,1000000,19271,6988541
1458299174364000.0,1000000,8675,1596186
1458299175364000.0,1000000,23752,19156362
1458299176364000.0,1000000,9471,3305538
1458299177364000.0,1000000,12409,8413813
1458299178364000.0,1000000,8092,2635604
1458299179364000.0,1000000,9434,3633827
1458299180364000.0,1000000,31325,7296005
1458299181364000.0,1000000,11577,6508759
1458299182364000.0,1000000,10185,5480166
1458299183364000.0,1000000,9315,3938230
1458299184364000.0,1000000,9732,4452659
1458299185364000.0,1000000,8188,3033989
1458299186364000.0,1000000,9384,2585571
1458299187364000.0,1000000,8244,3664708
1458299188364000.0,1000000,7459,2010466
1458299189364000.0,1000000,14536,11501050
1458299190364000.0,1000000,15017,10917536
1458299191364000.0,1000000,20536,19176363
1458299192364000.0,1000000,8715,3730486
1458299193364000.0,1000000,8567,5169680
1458299194364000.0,1000000,13789,8961655
1458299195364000.0,1000000,26290,31111285
1458299196364000.0,1000000,10140,4842891
1458299197364000.0,1000000,9022,4917037
1458299198364000.0,1000000,20615,22128928
1458299199364000.0,1000000,12921,4969008
1458299200364000.0,1000000,12319,9199440
1458299201364000.0,1000000,7945,2182847
1458299202364000.0,1000000,7214,2170323
1458299203364000.0,1000000,8600,2932030
1458299204364000.0,1000000,13866,3309136
1458299205364000.0,1000000,6155,1304453
1458299206364000.0,1000000,9809,4045430
1458299207364000.0,1000000,9633,5350475
1458299208364000.0,1000000,7823,1910122
1458299209364000.0,1000000,16345,11097333
1458299210364000.0,1000000,18039,14293172
1458299211364000.0,1000000,16966,4581860
1458299212364000.0,1000000,10541,3361302
1458299213364000.0,1000000,5710,997130
1458299214364000.0,1000000,11833,7284854
1458299215364000.0,1000000,17523,3557852
1458299216364000.0,1000000,8268,3464075
1458299217364000.0,1000000,50593,61758057
1458299218364000.0,1000000,10787,6318784
1458299219364000.0,1000000,8393,2003817
1458299220364000.0,1000000,8862,2049020
1458299221364000.0,1000000,7361,1297624
1458299222364000.0,1000000,11104,6672135
1458299223364000.0,1000000,8970,2202803
1458299224364000.0,1000000,11242,7602350
1458299225364000.0,1000000,6869,1883159
1458299226364000.0,1000000,10235,5961037
1458299227364000.0,1000000,8151,1882671
1458299228364000.0,1000000,19508,13578157
1458299229364000.0,1000000,7429,2338310
1458299230364000.0,1000000,7931,1102945
1458299231364000.0,1000000,5240,1108611
1458299232364000.0,1000000,6439,1479466
1458299233364000.0,1000000,13390,5835608
1458299234364000.0,1000000,11370,7237212
1458299235364000.0,1000000,6767,2351807
1458299236364000.0,1000000,9409,6666877
1458299237364000.0,1000000,20210,20408432
1458299238364000.0,1000000,11565,1885627
1458299239364000.0,1000000,13078,2514914
1458299240364000.0,1000000,11680,4672632
1458299241364000.0,1000000,15010,2472351
1458299242364000.0,1000000,8959,3706327
1458299243364000.0,1000000,7942,2388209
1458299244364000.0,1000000,8211,3330213
1458299245364000.0,1000000,9003,1815223
1458299246364000.0,1000000,8939,2138431
1458299247364000.0,1000000,9976,6856760
1458299248364000.0,1000000,11410,4671865
1458299249364000.0,1000000,12050,2242751
1458299250364000.0,1000000,8896,2006960
1458299251364000.0,1000000,19542,2434949
1458299252364000.0,1000000,8547,3568551
1458299253364000.0,1000000,7961,2121923
1458299254364000.0,1000000,19163,16123730
1458299255364000.0,1000000,10390,3674708
1458299256364000.0,1000000,11003,4696578
1458299257364000.0,1000000,17405,16678206
1458299258364000.0,1000000,14278,12674128
1458299259364000.0,1000000,10539,6622140
1458299260364000.0,1000000,8021,1435855
1458299261364000.0,1000000,11653,8200348
1458299262364000.0,1000000,10953,7713855
1458299263364000.0,1000000,6394,1620648
1458299264364000.0,1000000,6375,1646309
1458299265364000.0,1000000,5791,1780407
1458299266364000.0,1000000,6925,1610950
1458299267364000.0,1000000,7174,2319158
1458299268364000.0,1000000,12452,7181051
1458299269364000.0,1000000,9657,1589720
1458299270364000.0,1000000,10094,7941587
1458299271364000.0,1000000,8959,6330233
1458299272364000.0,1000000,8267,4084830
1458299273364000.0,1000000,5532,967744
1458299274364000.0,1000000,31313,4726727
1458299275364000.0,1000000,7343,2974296
1458299276364000.0,1000000,8121,1566822
1458299277364000.0,1000000,8537,1248004
1458299278364000.0,1000000,11163,5934545
1458299279364000.0,1000000,8854,2461345
1458299280364000.0,1000000,49527,61359405
1458299281364000.0,1000000,15330,3216372
1458299282364000.0,1000000,10928,7505652
1458299283364000.0,1000000,14244,12020082
1458299284364000.0,1000000,9509,2698097
1458299285364000.0,1000000,16590,13514468
1458299286364000.0,1000000,10939,5773699
1458299287364000.0,1000000,8390,3334854
1458299288364000.0,1000000,8386,2067330
1458299289364000.0,1000000,6475,1605787
1458299290364000.0,1000000,10364,7184288
1458299291364000.0,1000000,8283,3144540
1458299292364000.0,1000000,9619,2479705
1458299293364000.0,1000000,8511,5208697
1458299294364000.0,1000000,7513,1907407
1458299295364000.0,1000000,13081,4504124
1458299296364000.0,1000000,9728,4949652
1458299297364000.0,1000000,10637,3431346
1458299298364000.0,1000000,14731,4646764
1458299299364000.0,1000000,11312,7738934
1458299300364000.0,1000000,14437,11902654
1458299301364000.0,1000000,31455,36661127
1458299302364000.0,1000000,14796,13365642
1458299303364000.0,1000000,10145,5672882
1458299304364000.0,1000000,5534,1636012
1458299305364000.0,1000000,8806,4119642
1458299306364000.0,1000000,10230,3988366
1458299307364000.0,1000000,9987,7542798
1458299308364000.0,1000000,21770,21800447
1458299309364000.0,1000000,6678,1402929
1458299310364000.0,1000000,14228,7968050
1458299311364000.0,1000000,16328,11914441
1458299312364000.0,1000000,18667,6949009
1458299313364000.0,1000000,18599,12504592
1458299314364000.0,1000000,24682,19957256
1458299315364000.0,1000000,14297,10349471
1458299316364000.0,1000000,22524,2544321
1458299317364000.0,1000000,16532,2846485
1458299318364000.0,1000000,8070,2084366
1458299319364000.0,1000000,8870,2011515
1458299320364000.0,1000000,6823,2080783
1458299321364000.0,1000000,9744,4899499
1458299322364000.0,1000000,11739,6197015
1458299323364000.0,1000000,13236,10891095
1458299324364000.0,1000000,7317,3364945
1458299325364000.0,1000000,10502,1654307
1458299326364000.0,1000000,9617,1500401
1458299327364000.0,1000000,7263,1594914
1458299328364000.0,1000000,11584,5551604
1458299329364000.0,1000000,7387,1545137
1458299330364000.0,1000000,10205,3945259
1458299331364000.0,1000000,11451,6281801
1458299332364000.0,1000000,7908,1901046
1458299333364000.0,1000000,20572,22060407
1458299334364000.0,1000000,6679,2558144
1458299335364000.0,1000000,6548,952206
1458299336364000.0,1000000,9715,5248725
1458299337364000.0,1000000,10631,7263057
1458299338364000.0,1000000,18965,20362718
1458299339364000.0,1000000,23405,25396930
1458299340364000.0,1000000,7695,2245155
1458299341364000.0,1000000,8247,2083296
1458299342364000.0,1000000,7325,1847168
1458299343364000.0,1000000,17727,15825235
1458299344364000.0,1000000,15681,10866080
1458299345364000.0,1000000,10452,5682466
1458299346364000.0,1000000,7575,1606097
1458299347364000.0,1000000,7826,2122896
1458299348364000.0,1000000,8012,2065335
1458299349364000.0,1000000,8749,2036306
1458299350364000.0,1000000,8674,2080020
1458299351364000.0,1000000,10079,4535349
1458299352364000.0,1000000,8028,1572892
1458299353364000.0,1000000,11002,5974231
1458299354364000.0,1000000,8895,4455187
1458299355364000.0,1000000,7462,1239662
1458299356364000.0,1000000,10366,8511196
1458299357364000.0,1000000,18973,8445517
1458299358364000.0,1000000,8741,5798829
1458299359364000.0,1000000,5939,1459559
1458299360364000.0,1000000,7114,1711462
1458299361364000.0,1000000,8645,2995180
1458299362364000.0,1000000,8983,2548382
1458299363364000.0,1000000,8768,1433309
1458299364364000.0,1000000,5463,1269180
1458299365364000.0,1000000,11265,4305749
1458299366364000.0,1000000,23228,2125982
1458299367364000.0,1000000,9085,1451169
1458299368364000.0,1000000,12690,4705588
1458299369364000.0,1000000,21840,5876869
1458299370364000.0,1000000,7335,1231518
1458299371364000.0,1000000,9545,5387154
1458299372364000.0,1000000,7794,2559366
1458299373364000.0,1000000,7276,1279664
1458299374364000.0,1000000,11511,2457025
1458299375364000.0,1000000,6454,1308342
1458299376364000.0,1000000,12020,7139386
1458299377364000.0,1000000,9779,5574547
1458299378364000.0,1000000,13368,1660005
1458299379364000.0,1000000,16641,11419068
1458299380364000.0,1000000,9453,1881983
1458299381364000.0,1000000,7394,2591659
1458299382364000.0,1000000,12148,5224321
1458299383364000.0,1000000,8252,3201591
1458299384364000.0,1000000,7971,2051100
1458299385364000.0,1000000,14553,10152379
1458299386364000.0,1000000,5870,816211
1458299387364000.0,1000000,10443,4554657
1458299388364000.0,1000000,15027,1542926
1458299389364000.0,1000000,7465,1556144
1458299390364000.0,1000000,7210,1377327
1458299391364000.0,1000000,6722,3421129
1458299392364000.0,1000000,6569,2175220
1458299393364000.0,1000000,12036,7558775
1458299394364000.0,1000000,10187,6260510
1458299395364000.0,1000000,9200,1977564
1458299396364000.0,1000000,10425,7600391
1458299397364000.0,1000000,7649,1628214
1458299398364000.0,1000000,7536,1787222
1458299399364000.0,1000000,7471,2993564
1458299400364000.0,1000000,6000,1870494
1458299401364000.0,1000000,11370,7460716
1458299402364000.0,1000000,9041,4448564
1458299403364000.0,1000000,6324,1392327
1458299404364000.0,1000000,10855,6404477
1458299405364000.0,1000000,7566,4768410
1458299406364000.0,1000000,9406,4446856
1458299407364000.0,1000000,7652,2471248
1458299408364000.0,1000000,8511,1154846
1458299409364000.0,1000000,6125,2898715
1458299410364000.0,1000000,5911,1610800
1458299411364000.0,1000000,6851,1382627
1458299412364000.0,1000000,5442,2216480
1458299413364000.0,1000000,3412,596665
1458299414364000.0,1000000,2289,303799
