ts,td,pkt,byt
1489553176551000.0,10000000,8,588
1489553186551000.0,10000000,4,340
1489553196551000.0,10000000,9,792
1489553206551000.0,10000000,22,1804
1489553216551000.0,10000000,9,768
1489553226551000.0,10000000,10,904
1489553236551000.0,10000000,19,1318
1489553246551000.0,10000000,4,374
1489553256551000.0,10000000,14,1340
1489553266551000.0,10000000,22,2203
1489553276551000.0,10000000,6,564
1489553286551000.0,10000000,10,904
1489553296551000.0,10000000,7,622
1489553306551000.0,10000000,4,374
1489553316551000.0,10000000,13,958
1489553326551000.0,10000000,17,1594
1489553336551000.0,10000000,9,734
1489553346551000.0,10000000,19,1629
1489553356551000.0,10000000,10,850
1489553366551000.0,10000000,8,588
1489553376551000.0,10000000,6,564
1489553386551000.0,10000000,25,2008
1489553396551000.0,10000000,5,418
1489553406551000.0,10000000,10,904
1489553416551000.0,10000000,20,1628
1489553426551000.0,10000000,3,282
1489553436551000.0,10000000,11,894
1489553446551000.0,10000000,21,2007
1489553456551000.0,10000000,7,656
1489553466551000.0,10000000,19,1444
1489553476551000.0,10000000,8,700
1489553486551000.0,10000000,6,452
1489553496551000.0,10000000,16,1642
1489553506551000.0,10000000,19,2247
1489553516551000.0,10000000,8,714
1489553526551000.0,10000000,9,846
1489553536551000.0,10000000,19,1318
1489553546551000.0,10000000,11,768
1489553556551000.0,10000000,12,1020
1489553566551000.0,10000000,16,1468
1489553576551000.0,10000000,10,788
1489553586551000.0,10000000,12,1016
1489553596551000.0,10000000,15,1070
1489553606551000.0,10000000,6,486
1489553616551000.0,10000000,9,734
1489553626551000.0,10000000,25,2444
1489553636551000.0,10000000,9,734
1489553646551000.0,10000000,15,1244
1489553656551000.0,10000000,9,792
1489553666551000.0,10000000,14,924
1489553676551000.0,10000000,6,564
1489553686551000.0,10000000,17,1560
1489553696551000.0,10000000,12,812
1489553706551000.0,10000000,9,846
1489553716551000.0,10000000,9,806
1489553726551000.0,10000000,5,394
1489553736551000.0,10000000,22,3311
1489553746551000.0,10000000,19,1672
1489553756551000.0,10000000,14,2150
1489553766551000.0,10000000,12,1132
1489553776551000.0,10000000,15,1414
1489553786551000.0,10000000,11,730
1489553796551000.0,10000000,10,850
1489553806551000.0,10000000,17,1522
1489553816551000.0,10000000,14,1443
1489553826551000.0,10000000,7,622
1489553836551000.0,10000000,11,982
1489553846551000.0,10000000,11,768
1489553856551000.0,10000000,9,738
1489553866551000.0,10000000,19,1750
1489553876551000.0,10000000,13,958
1489553886551000.0,10000000,6,564
1489553896551000.0,10000000,12,1016
1489553906551000.0,10000000,4,374
1489553916551000.0,10000000,12,788
1489553926551000.0,10000000,18,1652
1489553936551000.0,10000000,9,846
1489553946551000.0,10000000,16,1186
1489553956551000.0,10000000,12,1074
1489553966551000.0,10000000,16,1036
1489553976551000.0,10000000,6,694
1489553986551000.0,10000000,18,1991
1489553996551000.0,10000000,20,1488
1489554006551000.0,10000000,6,564
1489554016551000.0,10000000,14,1200
1489554026551000.0,10000000,6,452
1489554036551000.0,10000000,5,418
1489554046551000.0,10000000,18,1652
1489554056551000.0,10000000,11,880
1489554066551000.0,10000000,13,1205
1489554076551000.0,10000000,12,1040
1489554086551000.0,10000000,3,282
1489554096551000.0,10000000,10,622
1489554106551000.0,10000000,14,1240
1489554116551000.0,10000000,14,1278
1489554126551000.0,10000000,15,1070
1489554136551000.0,10000000,12,1244
1489554146551000.0,10000000,14,900
1489554156551000.0,10000000,10,806
1489554166551000.0,10000000,14,1429
1489554176551000.0,10000000,17,1410
1489554186551000.0,10000000,3,282
1489554196551000.0,10000000,13,1186
1489554206551000.0,10000000,10,710
1489554216551000.0,10000000,4,340
1489554226551000.0,10000000,18,2149
1489554236551000.0,10000000,12,1128
1489554246551000.0,10000000,12,812
1489554256551000.0,10000000,17,1506
1489554266551000.0,10000000,5,418
1489554276551000.0,10000000,10,676
1489554286551000.0,10000000,15,1356
1489554296551000.0,10000000,12,1040
1489554306551000.0,10000000,12,800
1489554316551000.0,10000000,19,1618
1489554326551000.0,10000000,12,788
1489554336551000.0,10000000,7,530
1489554346551000.0,10000000,14,1278
1489554356551000.0,10000000,23,2182
1489554366551000.0,10000000,8,660
1489554376551000.0,10000000,19,2150
1489554386551000.0,10000000,3,282
1489554396551000.0,10000000,12,734
1489554406551000.0,10000000,12,1128
1489554416551000.0,10000000,16,1390
1489554426551000.0,10000000,6,452
1489554436551000.0,10000000,14,1264
1489554446551000.0,10000000,4,340
1489554456551000.0,10000000,25,3495
1489554466551000.0,10000000,13,1186
1489554476551000.0,10000000,18,2496
1489554486551000.0,10000000,4,544
1489554496551000.0,10000000,20,1784
1489554506551000.0,10000000,9,656
1489554516551000.0,10000000,9,618
1489554526551000.0,10000000,12,1088
1489554536551000.0,10000000,20,1877
1489554546551000.0,10000000,8,806
1489554556551000.0,10000000,18,1526
1489554566551000.0,10000000,7,526
1489554576551000.0,10000000,12,788
1489554586551000.0,10000000,12,1074
1489554596551000.0,10000000,15,1322
1489554606551000.0,10000000,12,812
1489554616551000.0,10000000,16,1448
1489554626551000.0,10000000,4,340
1489554636551000.0,10000000,7,530
1489554646551000.0,10000000,15,1220
1489554656551000.0,10000000,17,1560
1489554666551000.0,10000000,7,602
1489554676551000.0,10000000,21,1658
1489554686551000.0,10000000,3,282
1489554696551000.0,10000000,18,1390
1489554706551000.0,10000000,14,1527
1489554716551000.0,10000000,16,1502
1489554726551000.0,10000000,12,788
1489554736551000.0,10000000,14,1264
1489554746551000.0,10000000,8,564
1489554756551000.0,10000000,10,818
1489554766551000.0,10000000,9,846
1489554776551000.0,10000000,10,904
1489554786551000.0,10000000,16,1425
1489554796551000.0,10000000,13,1186
1489554806551000.0,10000000,5,432
1489554816551000.0,10000000,3,282
1489554826551000.0,10000000,18,1424
1489554836551000.0,10000000,12,1016
1489554846551000.0,10000000,11,982
1489554856551000.0,10000000,26,2216
1489554866551000.0,10000000,5,418
1489554876551000.0,10000000,14,900
1489554886551000.0,10000000,14,1375
1489554896551000.0,10000000,11,982
1489554906551000.0,10000000,14,1152
1489554916551000.0,10000000,17,1506
1489554926551000.0,10000000,0,0
1489554936551000.0,10000000,15,1094
1489554946551000.0,10000000,13,1717
1489554956551000.0,10000000,11,996
1489554966551000.0,10000000,19,1502
1489554976551000.0,10000000,19,1546
1489554986551000.0,10000000,1,58
1489554996551000.0,10000000,9,792
1489555006551000.0,10000000,16,1240
1489555016551000.0,10000000,10,938
1489555026551000.0,10000000,10,904
1489555036551000.0,10000000,21,1658
1489555046551000.0,10000000,0,0
1489555056551000.0,10000000,19,1366
1489555066551000.0,10000000,13,1108
1489555076551000.0,10000000,9,846
1489555086551000.0,10000000,20,1866
1489555096551000.0,10000000,12,1128
1489555106551000.0,10000000,5,282
1489555116551000.0,10000000,7,656
1489555126551000.0,10000000,10,904
1489555136551000.0,10000000,12,1088
1489555146551000.0,10000000,11,982
1489555156551000.0,10000000,21,1658
1489555166551000.0,10000000,5,378
1489555176551000.0,10000000,7,807
1489555186551000.0,10000000,27,3554
1489555196551000.0,10000000,11,982
1489555206551000.0,10000000,17,2442
1489555216551000.0,10000000,20,1600
1489555226551000.0,10000000,5,524
1489555236551000.0,10000000,18,1298
1489555246551000.0,10000000,11,958
1489555256551000.0,10000000,12,1239
1489555266551000.0,10000000,18,1424
1489555276551000.0,10000000,16,1618
1489555286551000.0,10000000,1,58
1489555296551000.0,10000000,8,676
1489555306551000.0,10000000,15,1220
1489555316551000.0,10000000,12,1016
1489555326551000.0,10000000,10,938
1489555336551000.0,10000000,23,1770
1489555346551000.0,10000000,0,0
1489555356551000.0,10000000,10,1408
1489555366551000.0,10000000,18,1458
1489555376551000.0,10000000,10,904
1489555386551000.0,10000000,10,904
1489555396551000.0,10000000,12,1128
1489555406551000.0,10000000,7,394
1489555416551000.0,10000000,12,938
1489555426551000.0,10000000,17,1536
1489555436551000.0,10000000,14,1527
1489555446551000.0,10000000,12,1050
1489555456551000.0,10000000,23,2342
1489555466551000.0,10000000,7,490
1489555476551000.0,10000000,6,564
1489555486551000.0,10000000,17,1206
1489555496551000.0,10000000,12,1074
1489555506551000.0,10000000,13,1283
1489555516551000.0,10000000,15,1206
1489555526551000.0,10000000,5,354
1489555536551000.0,10000000,9,758
1489555546551000.0,10000000,6,564
1489555556551000.0,10000000,19,1522
1489555566551000.0,10000000,16,1370
1489555576551000.0,10000000,16,1414
1489555586551000.0,10000000,10,768
1489555596551000.0,10000000,8,700
1489555606551000.0,10000000,19,1517
1489555616551000.0,10000000,13,1186
1489555626551000.0,10000000,10,938
1489555636551000.0,10000000,15,1298
1489555646551000.0,10000000,0,0
1489555656551000.0,10000000,9,758
1489555666551000.0,10000000,17,1496
1489555676551000.0,10000000,14,1645
1489555686551000.0,10000000,10,904
1489555696551000.0,10000000,16,1352
1489555706551000.0,10000000,7,394
1489555716551000.0,10000000,10,822
1489555726551000.0,10000000,6,564
1489555736551000.0,10000000,21,1706
1489555746551000.0,10000000,9,846
1489555756551000.0,10000000,15,1322
1489555766551000.0,10000000,11,714
1489555776551000.0,10000000,6,564
1489555786551000.0,10000000,18,1144
1489555796551000.0,10000000,17,1468
1489555806551000.0,10000000,14,1554
1489555816551000.0,10000000,16,1264
1489555826551000.0,10000000,2,184
1489555836551000.0,10000000,9,758
1489555846551000.0,10000000,12,900
1489555856551000.0,10000000,13,1186
1489555866551000.0,10000000,15,1316
1489555876551000.0,10000000,15,1356
1489555886551000.0,10000000,7,394
1489555896551000.0,10000000,8,865
1489555906551000.0,10000000,15,2742
1489555916551000.0,10000000,19,1522
1489555926551000.0,10000000,16,2510
1489555936551000.0,10000000,15,1322
1489555946551000.0,10000000,9,710
1489555956551000.0,10000000,9,734
1489555966551000.0,10000000,17,1254
1489555976551000.0,10000000,15,1332
1489555986551000.0,10000000,11,1147
1489555996551000.0,10000000,20,1784
1489556006551000.0,10000000,0,0
1489556016551000.0,10000000,8,714
1489556026551000.0,10000000,8,676
1489556036551000.0,10000000,19,1594
1489556046551000.0,10000000,12,1016
1489556056551000.0,10000000,14,1264
1489556066551000.0,10000000,12,734
1489556076551000.0,10000000,7,656
1489556086551000.0,10000000,6,476
1489556096551000.0,10000000,21,1692
1489556106551000.0,10000000,9,758
1489556116551000.0,10000000,12,1040
1489556126551000.0,10000000,2,184
1489556136551000.0,10000000,15,1094
1489556146551000.0,10000000,11,1050
1489556156551000.0,10000000,22,2125
1489556166551000.0,10000000,17,1356
1489556176551000.0,10000000,16,1448
1489556186551000.0,10000000,7,394
1489556196551000.0,10000000,7,622
1489556206551000.0,10000000,7,656
1489556216551000.0,10000000,19,1522
1489556226551000.0,10000000,11,1181
1489556236551000.0,10000000,15,1322
1489556246551000.0,10000000,7,394
1489556256551000.0,10000000,6,564
1489556266551000.0,10000000,6,524
1489556276551000.0,10000000,17,1522
1489556286551000.0,10000000,15,1220
1489556296551000.0,10000000,15,1298
1489556306551000.0,10000000,0,0
1489556316551000.0,10000000,18,1667
1489556326551000.0,10000000,3,282
1489556336551000.0,10000000,28,2212
1489556346551000.0,10000000,10,904
1489556356551000.0,10000000,14,1264
1489556366551000.0,10000000,6,398
1489556376551000.0,10000000,8,714
1489556386551000.0,10000000,3,398
1489556396551000.0,10000000,30,3325
1489556406551000.0,10000000,8,700
1489556416551000.0,10000000,12,1040
1489556426551000.0,10000000,54,4680
1489556436551000.0,10000000,11,870
1489556446551000.0,10000000,4,340
1489556456551000.0,10000000,17,2094
1489556466551000.0,10000000,19,1516
1489556476551000.0,10000000,17,1468
1489556486551000.0,10000000,3,170
1489556496551000.0,10000000,4,340
1489556506551000.0,10000000,4,374
1489556516551000.0,10000000,26,2028
1489556526551000.0,10000000,11,996
1489556536551000.0,10000000,14,1642
1489556546551000.0,10000000,7,394
1489556556551000.0,10000000,7,622
1489556566551000.0,10000000,5,466
1489556576551000.0,10000000,24,1916
1489556586551000.0,10000000,10,938
1489556596551000.0,10000000,13,1186
1489556606551000.0,10000000,3,170
1489556616551000.0,10000000,10,1413
1489556626551000.0,10000000,4,340
1489556636551000.0,10000000,27,3802
1489556646551000.0,10000000,7,622
1489556656551000.0,10000000,25,3461
1489556666551000.0,10000000,2,136
1489556676551000.0,10000000,11,1088
1489556686551000.0,10000000,11,642
1489556696551000.0,10000000,18,1638
1489556706551000.0,10000000,12,1113
1489556716551000.0,10000000,14,1394
1489556726551000.0,10000000,0,0
1489556736551000.0,10000000,5,432
1489556746551000.0,10000000,9,734
1489556756551000.0,10000000,15,1410
1489556766551000.0,10000000,8,714
1489556776551000.0,10000000,23,1992
1489556786551000.0,10000000,0,0
1489556796551000.0,10000000,6,476
1489556806551000.0,10000000,9,768
1489556816551000.0,10000000,16,1468
1489556826551000.0,10000000,10,826
1489556836551000.0,10000000,12,1128
1489556846551000.0,10000000,10,676
1489556856551000.0,10000000,10,724
1489556866551000.0,10000000,15,1346
1489556876551000.0,10000000,18,1580
1489556886551000.0,10000000,9,1167
1489556896551000.0,10000000,17,1410
1489556906551000.0,10000000,4,340
1489556916551000.0,10000000,4,374
1489556926551000.0,10000000,9,734
1489556936551000.0,10000000,18,1652
1489556946551000.0,10000000,7,807
1489556956551000.0,10000000,15,1298
1489556966551000.0,10000000,5,432
1489556976551000.0,10000000,4,374
1489556986551000.0,10000000,8,588
1489556996551000.0,10000000,23,2598
1489557006551000.0,10000000,9,758
1489557016551000.0,10000000,11,870
1489557026551000.0,10000000,11,1018
1489557036551000.0,10000000,15,1186
1489557046551000.0,10000000,31,2909
1489557056551000.0,10000000,17,2094
1489557066551000.0,10000000,10,850
1489557076551000.0,10000000,15,1316
1489557086551000.0,10000000,6,564
1489557096551000.0,10000000,8,588
1489557106551000.0,10000000,8,714
1489557116551000.0,10000000,16,1672
1489557126551000.0,10000000,12,1343
1489557136551000.0,10000000,10,904
1489557146551000.0,10000000,6,564
1489557156551000.0,10000000,8,588
1489557166551000.0,10000000,8,748
1489557176551000.0,10000000,18,1580
1489557186551000.0,10000000,14,1050
1489557196551000.0,10000000,9,846
1489557206551000.0,10000000,15,1070
1489557216551000.0,10000000,6,486
1489557226551000.0,10000000,7,622
1489557236551000.0,10000000,24,1988
1489557246551000.0,10000000,6,564
1489557256551000.0,10000000,12,1418
1489557266551000.0,10000000,10,826
1489557276551000.0,10000000,6,1058
1489557286551000.0,10000000,6,476
1489557296551000.0,10000000,20,1750
1489557306551000.0,10000000,6,476
1489557316551000.0,10000000,9,758
1489557326551000.0,10000000,5,466
1489557336551000.0,10000000,11,967
1489557346551000.0,10000000,15,2708
1489557356551000.0,10000000,15,1410
1489557366551000.0,10000000,16,2228
1489557376551000.0,10000000,21,1822
1489557386551000.0,10000000,8,676
1489557396551000.0,10000000,9,850
1489557406551000.0,10000000,8,714
1489557416551000.0,10000000,16,1653
1489557426551000.0,10000000,9,976
1489557436551000.0,10000000,12,1016
1489557446551000.0,10000000,6,564
1489557456551000.0,10000000,4,340
1489557466551000.0,10000000,10,860
1489557476551000.0,10000000,16,1468
1489557486551000.0,10000000,10,826
1489557496551000.0,10000000,6,564
1489557506551000.0,10000000,16,1240
1489557516551000.0,10000000,5,432
1489557526551000.0,10000000,6,564
1489557536551000.0,10000000,20,1764
1489557546551000.0,10000000,6,564
1489557556551000.0,10000000,15,1070
1489557566551000.0,10000000,13,1108
1489557576551000.0,10000000,4,374
1489557586551000.0,10000000,8,830
1489557596551000.0,10000000,18,1604
1489557606551000.0,10000000,10,1211
1489557616551000.0,10000000,8,588
1489557626551000.0,10000000,12,1088
1489557636551000.0,10000000,7,554
1489557646551000.0,10000000,8,560
1489557656551000.0,10000000,16,1468
1489557666551000.0,10000000,13,1317
1489557676551000.0,10000000,14,1146
1489557686551000.0,10000000,10,904
1489557696551000.0,10000000,5,418
1489557706551000.0,10000000,7,544
1489557716551000.0,10000000,15,1410
1489557726551000.0,10000000,19,1444
1489557736551000.0,10000000,9,758
1489557746551000.0,10000000,9,846
1489557756551000.0,10000000,13,1098
1489557766551000.0,10000000,9,879
1489557776551000.0,10000000,15,1410
1489557786551000.0,10000000,16,1240
1489557796551000.0,10000000,7,656
1489557806551000.0,10000000,14,1128
1489557816551000.0,10000000,7,544
1489557826551000.0,10000000,3,282
1489557836551000.0,10000000,17,1740
1489557846551000.0,10000000,16,1376
1489557856551000.0,10000000,11,1275
1489557866551000.0,10000000,13,1132
1489557876551000.0,10000000,3,282
1489557886551000.0,10000000,9,680
1489557896551000.0,10000000,24,1862
1489557906551000.0,10000000,14,1264
1489557916551000.0,10000000,8,588
1489557926551000.0,10000000,21,1706
1489557936551000.0,10000000,9,666
1489557946551000.0,10000000,4,340
1489557956551000.0,10000000,13,1186
1489557966551000.0,10000000,16,1448
1489557976551000.0,10000000,10,1102
1489557986551000.0,10000000,15,1370
1489557996551000.0,10000000,5,418
1489558006551000.0,10000000,7,544
1489558016551000.0,10000000,13,1186
1489558026551000.0,10000000,13,1220
1489558036551000.0,10000000,8,588
1489558046551000.0,10000000,12,1128
1489558056551000.0,10000000,9,855
1489558066551000.0,10000000,22,3058
1489558076551000.0,10000000,12,1128
1489558086551000.0,10000000,131,53327
1489558096551000.0,10000000,6,694
1489558106551000.0,10000000,12,1128
1489558116551000.0,10000000,13,1143
1489558126551000.0,10000000,6,452
1489558136551000.0,10000000,26,3970
1489558146551000.0,10000000,21,1835
1489558156551000.0,10000000,7,772
1489558166551000.0,10000000,14,1252
1489558176551000.0,10000000,6,452
1489558186551000.0,10000000,5,418
1489558196551000.0,10000000,14,1224
1489558206551000.0,10000000,11,870
1489558216551000.0,10000000,49,16225
1489558226551000.0,10000000,29,6213
1489558236551000.0,10000000,12,836
1489558246551000.0,10000000,7,506
1489558256551000.0,10000000,18,1352
1489558266551000.0,10000000,3582,5445565
1489558276551000.0,10000000,7,568
1489558286551000.0,10000000,25,4368
1489558296551000.0,10000000,5,418
1489558306551000.0,10000000,6,694
1489558316551000.0,10000000,57,13452
1489558326551000.0,10000000,18,2013
1489558336551000.0,10000000,6,476
1489558346551000.0,10000000,18,1487
1489558356551000.0,10000000,4,340
1489558366551000.0,10000000,18,4273
1489558376551000.0,10000000,9,846
1489558386551000.0,10000000,396,542867
1489558396551000.0,10000000,4,340
1489558406551000.0,10000000,13,1220
1489558416551000.0,10000000,13,880
1489558426551000.0,10000000,6,452
1489558436551000.0,10000000,11,1030
1489558446551000.0,10000000,18,1580
1489558456551000.0,10000000,7,506
1489558466551000.0,10000000,16,1390
1489558476551000.0,10000000,5,602
1489558486551000.0,10000000,9,937
1489558496551000.0,10000000,16,1336
1489558506551000.0,10000000,15,1322
1489558516551000.0,10000000,8,700
1489558526551000.0,10000000,17,1482
1489558536551000.0,10000000,5,330
1489558546551000.0,10000000,3,282
1489558556551000.0,10000000,72,21101
1489558566551000.0,10000000,14,1224
1489558576551000.0,10000000,13,1499
1489558586551000.0,10000000,28,2155
1489558596551000.0,10000000,7,530
1489558606551000.0,10000000,20,5669
1489558616551000.0,10000000,10,904
1489558626551000.0,10000000,10,938
1489558636551000.0,10000000,14,1152
1489558646551000.0,10000000,13,1186
1489558656551000.0,10000000,4,272
1489558666551000.0,10000000,11,918
1489558676551000.0,10000000,10,904
1489558686551000.0,10000000,9,846
1489558696551000.0,10000000,15,1622
1489558706551000.0,10000000,13,1186
1489558716551000.0,10000000,1,92
1489558726551000.0,10000000,9,734
1489558736551000.0,10000000,12,1088
1489558746551000.0,10000000,118,116238
1489558756551000.0,10000000,18,1352
1489558766551000.0,10000000,14,1278
1489558776551000.0,10000000,1,243
1489558786551000.0,10000000,22,3160
1489558796551000.0,10000000,917,1131653
1489558806551000.0,10000000,25,2798
1489558816551000.0,10000000,9,962
1489558826551000.0,10000000,231994,288501088
1489558836551000.0,10000000,8,704
1489558846551000.0,10000000,5,456
1489558856551000.0,10000000,11,1147
1489558866551000.0,10000000,15,1244
1489558876551000.0,10000000,38918,44695392
1489558886551000.0,10000000,15,1370
1489558896551000.0,10000000,5,306
1489558906551000.0,10000000,6,564
1489558916551000.0,10000000,11,996
1489558926551000.0,10000000,15,1220
1489558936551000.0,10000000,15,1206
1489558946551000.0,10000000,16,2010
1489558956551000.0,10000000,5,330
1489558966551000.0,10000000,8,748
1489558976551000.0,10000000,18,1352
1489558986551000.0,10000000,9,846
1489558996551000.0,10000000,10,904
1489559006551000.0,10000000,19,1666
1489559016551000.0,10000000,1,92
1489559026551000.0,10000000,9,976
1489559036551000.0,10000000,12,1016
1489559046551000.0,10000000,12,1074
1489559056551000.0,10000000,14,1551
1489559066551000.0,10000000,17,1468
1489559076551000.0,10000000,1,58
1489559086551000.0,10000000,9,758
1489559096551000.0,10000000,15,1282
1489559106551000.0,10000000,45,3141
1489559116551000.0,10000000,30,2286
1489559126551000.0,10000000,17,1588
1489559136551000.0,10000000,7,442
1489559146551000.0,10000000,11,846
1489559156551000.0,10000000,9,846
1489559166551000.0,10000000,14,1224
1489559176551000.0,10000000,17,1434
1489559186551000.0,10000000,12,1128
1489559196551000.0,10000000,6,640
1489559206551000.0,10000000,9,919
1489559216551000.0,10000000,12,1088
1489559226551000.0,10000000,10,904
1489559236551000.0,10000000,11,982
1489559246551000.0,10000000,15,1298
1489559256551000.0,10000000,5,330
1489559266551000.0,10000000,8,748
1489559276551000.0,10000000,21,1628
1489559286551000.0,10000000,11,1166
1489559296551000.0,10000000,9,846
1489559306551000.0,10000000,15,1703
1489559316551000.0,10000000,5,354
1489559326551000.0,10000000,6,564
1489559336551000.0,10000000,10,826
1489559346551000.0,10000000,20,1704
1489559356551000.0,10000000,18,1376
1489559366551000.0,10000000,18,1526
1489559376551000.0,10000000,0,0
1489559386551000.0,10000000,13,982
1489559396551000.0,10000000,9,792
1489559406551000.0,10000000,16,1414
1489559416551000.0,10000000,16,1264
1489559426551000.0,10000000,16,1826
1489559436551000.0,10000000,5,330
1489559446551000.0,10000000,13,958
1489559456551000.0,10000000,6,564
1489559466551000.0,10000000,17,1506
1489559476551000.0,10000000,12,1040
1489559486551000.0,10000000,12,1128
1489559496551000.0,10000000,8,733
1489559506551000.0,10000000,16,2800
1489559516551000.0,10000000,6,564
1489559526551000.0,10000000,21,2288
1489559536551000.0,10000000,11,982
1489559546551000.0,10000000,20,2196
1489559556551000.0,10000000,7,442
1489559566551000.0,10000000,9,1010
1489559576551000.0,10000000,7,622
1489559586551000.0,10000000,17,1595
1489559596551000.0,10000000,11,1166
1489559606551000.0,10000000,13,1186
1489559616551000.0,10000000,1,92
1489559626551000.0,10000000,15,1142
1489559636551000.0,10000000,7,622
1489559646551000.0,10000000,15,1372
1489559656551000.0,10000000,13,1132
1489559666551000.0,10000000,17,1434
1489559676551000.0,10000000,1,92
1489559686551000.0,10000000,9,758
1489559696551000.0,10000000,14,1074
1489559706551000.0,10000000,15,1356
1489559716551000.0,10000000,12,1040
1489559726551000.0,10000000,16,1352
1489559736551000.0,10000000,8,776
1489559746551000.0,10000000,7,622
1489559756551000.0,10000000,6,564
1489559766551000.0,10000000,23,1930
1489559776551000.0,10000000,15,1643
1489559786551000.0,10000000,76,22641
1489559796551000.0,10000000,11,714
1489559806551000.0,10000000,7,622
1489559816551000.0,10000000,11,901
1489559826551000.0,10000000,15,1521
1489559836551000.0,10000000,35,14618
1489559846551000.0,10000000,28,6551
1489559856551000.0,10000000,8,508
1489559866551000.0,10000000,8,748
1489559876551000.0,10000000,7,622
1489559886551000.0,10000000,13,1186
1489559896551000.0,10000000,9,846
1489559906551000.0,10000000,17,1410
1489559916551000.0,10000000,3,412
1489559926551000.0,10000000,9,991
1489559936551000.0,10000000,13,1562
1489559946551000.0,10000000,16,1376
1489559956551000.0,10000000,13,1132
1489559966551000.0,10000000,21,1658
1489559976551000.0,10000000,7,644
1489559986551000.0,10000000,12,1034
1489559996551000.0,10000000,18,1514
1489560006551000.0,10000000,17,1726
1489560016551000.0,10000000,12,1040
1489560026551000.0,10000000,15,1703
1489560036551000.0,10000000,6,456
1489560046551000.0,10000000,15,1286
1489560056551000.0,10000000,4,340
1489560066551000.0,10000000,17,1546
1489560076551000.0,10000000,21,1724
1489560086551000.0,10000000,14,1278
1489560096551000.0,10000000,3,228
1489560106551000.0,10000000,12,938
1489560116551000.0,10000000,3,282
1489560126551000.0,10000000,83,27133
1489560136551000.0,10000000,18,1376
1489560146551000.0,10000000,20,2194
1489560156551000.0,10000000,10,667
1489560166551000.0,10000000,9,806
1489560176551000.0,10000000,15,2940
1489560186551000.0,10000000,34,4482
1489560196551000.0,10000000,10,904
1489560206551000.0,10000000,14,1302
1489560216551000.0,10000000,7,617
1489560226551000.0,10000000,14,2310
1489560236551000.0,10000000,54,14413
1489560246551000.0,10000000,24,3006
1489560256551000.0,10000000,11,982
1489560266551000.0,10000000,22,2185
1489560276551000.0,10000000,6,544
1489560286551000.0,10000000,39,24093
1489560296551000.0,10000000,27,14871
1489560306551000.0,10000000,37,4780
1489560316551000.0,10000000,88,17787
1489560326551000.0,10000000,32,4123
1489560336551000.0,10000000,81,27694
1489560346551000.0,10000000,9,840
1489560356551000.0,10000000,8,564
1489560366551000.0,10000000,17,1546
1489560376551000.0,10000000,11,916
1489560386551000.0,10000000,21,1784
1489560396551000.0,10000000,2,136
1489560406551000.0,10000000,12,1026
1489560416551000.0,10000000,7,506
1489560426551000.0,10000000,18,1652
1489560436551000.0,10000000,9,758
1489560446551000.0,10000000,15,1410
1489560456551000.0,10000000,9,554
1489560466551000.0,10000000,9,914
1489560476551000.0,10000000,6,564
1489560486551000.0,10000000,27,2120
1489560496551000.0,10000000,7,622
1489560506551000.0,10000000,17,1921
1489560516551000.0,10000000,2,150
1489560526551000.0,10000000,8,564
1489560536551000.0,10000000,9,806
1489560546551000.0,10000000,19,1847
1489560556551000.0,10000000,8,700
1489560566551000.0,10000000,23,1920
1489560576551000.0,10000000,3,170
1489560586551000.0,10000000,7,602
1489560596551000.0,10000000,9,758
1489560606551000.0,10000000,18,1604
1489560616551000.0,10000000,9,792
1489560626551000.0,10000000,17,1410
1489560636551000.0,10000000,7,554
1489560646551000.0,10000000,8,1029
1489560656551000.0,10000000,13,958
1489560666551000.0,10000000,17,1546
1489560676551000.0,10000000,9,758
1489560686551000.0,10000000,15,1370
1489560696551000.0,10000000,5,418
1489560706551000.0,10000000,10,748
1489560716551000.0,10000000,79,21575
1489560726551000.0,10000000,15,1410
1489560736551000.0,10000000,16,1428
1489560746551000.0,10000000,16,1668
1489560756551000.0,10000000,8,700
1489560766551000.0,10000000,18,2977
1489560776551000.0,10000000,6,564
1489560786551000.0,10000000,17,1560
1489560796551000.0,10000000,35,24130
1489560806551000.0,10000000,20,3279
1489560816551000.0,10000000,28,12351
1489560826551000.0,10000000,11,840
1489560836551000.0,10000000,13,1136
1489560846551000.0,10000000,18,1604
1489560856551000.0,10000000,9,758
1489560866551000.0,10000000,14,1588
1489560876551000.0,10000000,11,846
1489560886551000.0,10000000,10,878
1489560896551000.0,10000000,11,870
1489560906551000.0,10000000,18,1604
1489560916551000.0,10000000,9,792
1489560926551000.0,10000000,10,904
1489560936551000.0,10000000,16,1361
1489560946551000.0,10000000,10,1766
1489560956551000.0,10000000,9,734
1489560966551000.0,10000000,22,3040
1489560976551000.0,10000000,8,700
1489560986551000.0,10000000,14,1612
1489560996551000.0,10000000,13,1224
1489561006551000.0,10000000,7,506
1489561016551000.0,10000000,9,976
1489561026551000.0,10000000,17,1711
1489561036551000.0,10000000,11,1146
1489561046551000.0,10000000,14,1128
1489561056551000.0,10000000,10,836
1489561066551000.0,10000000,5,432
1489561076551000.0,10000000,54,16356
1489561086551000.0,10000000,45,7094
1489561096551000.0,10000000,7,622
1489561106551000.0,10000000,13,1070
1489561116551000.0,10000000,8,714
1489561126551000.0,10000000,63,14579
1489561136551000.0,10000000,8,748
1489561146551000.0,10000000,20,1716
